date,tic,close,return_t-1,return_t-2,return_t-3,ma_3,ma_5,ma_10,log_return,volatility_5,momentum_5
2025-07-28,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-07-29,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-07-30,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-07-31,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-01,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-02,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-03,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-04,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-05,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-06,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-07,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-08,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-09,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-10,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-11,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-12,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-13,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-14,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-15,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-16,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-17,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-18,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-19,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-20,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-21,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-22,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-23,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-24,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-25,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-26,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-27,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-28,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-29,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-30,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-08-31,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-01,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-02,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-03,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-04,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-05,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-06,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-07,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-08,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-09,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-10,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-11,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-12,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-13,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-14,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-15,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-16,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-17,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-18,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-19,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-20,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-21,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-22,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-23,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-24,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-25,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2025-09-26,CASH,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2023-01-10,STOCK,1072.2519054469642,-0.0103357034161079,0.003967054877741294,0.03514701817389865,1074.5723537519532,1060.2620675232756,1038.0422648186338,-0.010389487718698298,0.017366442159096766,24.566489800716226
2023-01-11,STOCK,1082.8670745877089,0.009899883681083077,-0.0005381419966065115,0.013906211940670543,1079.5230348785528,1068.4858353620662,1046.3289722774048,0.009851200871718646,0.016422852082323695,41.118839193952226
2023-01-12,STOCK,1071.80470564629,-0.010215814296164583,-0.00041706598832103037,-0.010748458734068711,1075.641228560321,1075.6777682979716,1052.6120115529409,-0.010268353856249135,0.01745556834820374,35.95966467952735
2023-01-13,STOCK,1060.8062937054342,-0.010261582061466878,-0.02037256594090653,-0.010674368292923564,1071.8260246464777,1074.2360207974766,1058.1744029885083,-0.010314595071404753,0.012384760287099625,-7.208737502475742
2023-01-14,STOCK,1064.8868174760048,0.003846624774743068,-0.006454429742509538,-0.016604306783036926,1065.832605609243,1070.5233593724804,1062.9360644678065,0.003839245431320748,0.009641368465015388,-18.563307124980383
2023-01-15,STOCK,1023.883667237499,-0.038504702627168874,-0.034806190995495645,-0.04471060647181513,1049.8589261396462,1060.8497117305874,1060.5558896269315,-0.039265604893156336,0.018968984396918208,-48.368238209465176
2023-01-16,STOCK,988.1750283735361,-0.03487567973450256,-0.07203750468457393,-0.06846798116006136,1025.6485043623466,1041.911302487753,1055.1985689249095,-0.03549835665026002,0.0183967406636015,-94.69204621417282
2023-01-17,STOCK,976.1478745025624,-0.012171076505312461,-0.046622281673591615,-0.0833318072091187,996.0688567045325,1022.7799362590074,1049.2288522784895,-0.012245750584820136,0.01820109050361935,-95.65683114372746
2023-01-18,STOCK,955.6172466705572,-0.02103229271739948,-0.03294738357896643,-0.0666740009156791,973.3133831822184,1001.7421268520318,1037.9890738247543,-0.02125662240668813,0.017588773932342285,-105.18904703487704
2023-01-19,STOCK,960.6810018907867,0.005298936617010641,-0.015844804886408825,-0.027823033059237057,964.1487076879688,980.9009637349882,1025.7121615537342,0.0052849466519049315,0.018101249038889218,-104.20581558521815
2023-01-20,STOCK,942.4491149598002,-0.018978086269118344,-0.013779713328359922,-0.034522187081475586,952.9157878403813,964.6140532794485,1012.7318825050181,-0.01916048151042382,0.014860142981442514,-81.4345522776988
2023-01-21,STOCK,915.2853315331677,-0.02882254648601501,-0.04725363598142618,-0.042205093386404435,939.4718161279183,950.036113911375,995.9737081995638,-0.029246074026706204,0.013018669695837778,-72.8896968403684
2023-01-22,STOCK,941.5701271195222,0.028717597322712063,-0.0009326634471034101,-0.019893049548862618,933.1015245374966,943.1205644347668,982.9502503468872,0.028312975378431027,0.023683937557443434,-34.57774738304022
2023-01-23,STOCK,936.3911680641934,-0.005500343422292331,0.023059297252881805,-0.006427876900139351,931.0822089056278,939.2753487134939,970.5087377827629,-0.005515526009729932,0.022359667197508665,-19.226078606363785
2023-01-24,STOCK,936.7194907311359,0.0003506255485314913,-0.00515164643469046,0.02341800798016136,938.2269286382839,934.4830464815639,957.6920051082761,0.0003505640937584431,0.02194895558601123,-23.96151115965074
2023-01-25,STOCK,909.4944576925247,-0.02906423247087697,-0.02872379758479815,-0.0340661502559817,927.5350388292846,927.8921150281088,946.2530841537788,-0.02949496372426985,0.024000424749358446,-32.95465726727548
2023-01-26,STOCK,898.7467111362968,-0.011817275482355338,-0.04053804791144078,-0.0402016360381946,914.9868865199857,924.5843909487346,937.3102524300548,-0.01188765449050333,0.021076868537655447,-16.538620396870897
2023-01-27,STOCK,899.8424581008728,0.0012191944081672013,-0.010612488630376005,-0.03936827726460512,902.6945423098981,916.2388571450047,929.6797107898858,0.0012184517941973283,0.012573302930753373,-41.72766901864941
2023-01-28,STOCK,878.4858758292229,-0.02373369035811357,-0.022543431932516178,-0.03409430546940728,892.3583483554643,904.6577986980107,921.9665737057524,-0.02401987154844587,0.013918409447088855,-57.90529223497049
2023-01-29,STOCK,884.2269763575558,0.006535222348240666,-0.01735357295350748,-0.01615553592444685,887.5184367625506,894.1592958232947,914.3211711524293,0.006513960366913096,0.015548088129214384,-52.49251437358009
2023-01-30,STOCK,872.7952711374779,-0.01292847371290251,-0.0064777418149989385,-0.030057691454655644,878.5027077747523,886.8194585122852,907.3557867701969,-0.013012773798376287,0.012167895530944611,-36.69918655504682
2023-01-31,STOCK,866.8510315864564,-0.0068105771738137255,-0.019651000518754902,-0.013244201828269686,874.6244263604967,880.4403226023172,902.512356775526,-0.006833874995865408,0.011997602971131104,-31.895679549840338
2023-02-01,STOCK,855.6256957810252,-0.012949555801862855,-0.019671939026521423,-0.03234608459283772,865.0906661683199,871.5969701383477,893.9179136416763,-0.013034132244587937,0.011152857156799305,-44.21676231984759
2023-02-02,STOCK,887.0297953692948,0.03670308143282619,0.02327823702984877,0.016309121626272738,869.8355075789256,873.305754046362,888.9817763721863,0.03604556369017864,0.020669430694131113,8.543919540071897
2023-02-03,STOCK,885.9040317439366,-0.001269138456492902,0.03538736168421508,0.021979555267541695,876.1865076314189,873.6411651236382,883.9002304734664,-0.0012699444947585903,0.02053107444333338,1.6770553863807436
2023-02-04,STOCK,866.4933285714601,-0.0219106161355489,-0.023151946986498695,0.012701386650753488,879.8090518948972,872.3807766104346,879.6001175613599,-0.022154218579117924,0.02234833668827117,-6.3019425660178285
2023-02-05,STOCK,879.9853926607119,0.01557088051848643,-0.006680903202995414,-0.007941562668309365,877.4609176587028,875.0076488252856,877.7239857138014,0.01545089824206336,0.023211497099762238,13.13436107425548
2023-02-06,STOCK,857.9007656820559,-0.02509658360564515,-0.009916478991904398,-0.031609818962845426,868.1264956380759,875.4626628054918,873.5298164719197,-0.025416872999420193,0.02586040532295756,2.2750699010306334
2023-02-07,STOCK,860.630884546178,0.0031823247784976694,-0.02199412430701142,-0.006765711670218222,866.1723476296485,870.1828806408685,871.7443173436153,0.003177271900095313,0.017354404718967632,-26.398910823116807
2023-02-08,STOCK,826.7251587236774,-0.03939636193788176,-0.0363394091781617,-0.0605239977631874,848.4189363173037,858.3471060368167,865.9941355802275,-0.04019340247759562,0.02261191883162558,-59.178873020259175
2023-02-09,STOCK,804.2487272040185,-0.02718730799768898,-0.06551258890957712,-0.06253874646606994,830.5349234912914,845.8981857633283,859.1394811868815,-0.027563720977968664,0.023230879336710912,-62.244601367441646
2023-02-10,STOCK,806.6144590867449,0.0029415425883867474,-0.02432573803364102,-0.06276375439154347,812.5294483381468,831.2239990485348,853.1158239369104,0.002937224717381781,0.019520097293059906,-73.37093357396702
2023-02-11,STOCK,817.797818044757,0.013864565446389365,0.016846891244506113,-0.010798438374250874,809.5536681118401,823.2034095210751,849.3330361632836,0.013769331599908341,0.023050025357690497,-40.102947637298826
2023-02-12,STOCK,819.7853235809224,0.0024303140608974427,0.016328574755639425,0.019318148542077473,814.732533570808,815.0342973280241,842.6085889844462,0.0024273656237996377,0.022948524230296908,-40.84556096525557
2023-02-13,STOCK,817.0738968771128,-0.003307483832432845,-0.0008852079959995596,0.012967084426195541,818.219012834264,813.1040449587111,835.7255754977639,-0.0033129656477646208,0.015388874525668155,-9.65126184656458
2023-02-14,STOCK,811.3564412734997,-0.00699747675879181,-0.010281816549977063,-0.007876490532412683,816.071887243845,814.5255877726074,830.2118867679679,-0.007022073911786109,0.007888521451977885,7.10771406948129
2023-02-15,STOCK,786.9282113142332,-0.030107889352457895,-0.03689468685524966,-0.04008014210740607,805.119516488282,810.5883382181052,820.90616863332,-0.030570439807348748,0.01634180885796067,-19.686247772511706
2023-02-16,STOCK,774.9047681036185,-0.01527895815367275,-0.04492683032461908,-0.05160993263236813,791.0631402304504,802.0097282298773,812.6065688754762,-0.015396884167893532,0.012818834964514277,-42.89304994113854
2023-02-17,STOCK,767.0311141013093,-0.010160802109371425,-0.025284513792807273,-0.05463113980166068,776.2880311730537,791.4588863339548,803.2465918309894,-0.010212775419196518,0.01062248952987665,-52.75420947961311
2023-02-18,STOCK,782.6376449558123,0.020346672472065785,0.009979131850121448,-0.005452297041499188,774.8578423869134,784.5716359496946,798.8378404542029,0.020142444524378966,0.018439876346821395,-34.43625192130048
2023-02-19,STOCK,787.2471004471686,0.005889641932080192,0.026356149019515662,0.01592754729559198,778.9719531680967,779.7497677844284,797.1376777785179,0.00587236579136885,0.01958398856350726,-24.109340826331163
2023-02-20,STOCK,759.2122432845869,-0.03561125489907491,-0.029931350507102272,-0.010193681420451073,776.365662895856,774.2065741784992,792.397456198302,-0.03626080310725488,0.021443459700640332,-27.71596802964632
2023-02-21,STOCK,763.3854289726893,0.005496731283004541,-0.0303102691149012,-0.024599143814772684,769.9482575681482,771.9027063523133,786.9562172910953,0.005481679387895788,0.021474028186054192,-11.519339130929211
2023-02-22,STOCK,756.7715371115956,-0.008663895864496896,-0.0032147876889233595,-0.038711559964161646,759.7897364562905,769.8507909543705,780.6548386441626,-0.008701645608326203,0.021357373598893056,-10.25957698971365
2023-02-23,STOCK,745.8488513169317,-0.014433267187020649,-0.022972114727624615,-0.017601654986280302,755.3352724670722,762.4930322265943,773.5323340881445,-0.01453844000611948,0.017340995475800276,-36.788793638880634
2023-02-24,STOCK,754.2746004437499,0.01129685875622255,-0.0032994590116006695,-0.01193476870681176,752.2983296240924,755.8985322259107,767.8241500051696,0.011233525776817466,0.018655084312928713,-32.972500003418645
2023-02-25,STOCK,769.2195917823907,0.019813727427449468,0.03133441906385426,0.016448893834334788,756.4476811810241,757.9000019254714,766.0532880519852,0.019619990449919023,0.014088767054519518,10.007348497803832
2023-02-26,STOCK,782.8977391404466,0.017781849947895445,0.03794790210336818,0.049673452949747565,768.797310455529,761.8024639590229,766.8525851556681,0.017625602382324246,0.015664299400044317,19.512310167757278
2023-02-27,STOCK,769.0974893394801,-0.017627142232033877,-0.00015873548231870593,0.01965184680355092,773.7382734207725,764.2676544045997,767.0592226794852,-0.017784350464452814,0.01800862263919319,12.3259522278845
2023-02-28,STOCK,763.5919030388527,-0.007158502500581254,-0.024659460790869003,-0.007316101674552877,771.8623771729266,767.816264748984,765.1546484877892,-0.007184247517024289,0.01642517582680225,17.743051721921006
2023-03-01,STOCK,767.8994167176668,0.005641120160744917,-0.001557764312613119,-0.019157447611544587,766.8629363653332,770.5412280037674,763.219880114839,0.005625268628071112,0.016054966973088728,13.62481627391685
2023-03-02,STOCK,782.246305245284,0.018683291346856423,0.02442980619908708,0.017096422869741,771.2458750006011,773.146570696346,765.5232863109088,0.018510902542447027,0.015783325093971325,13.026713462893326
2023-03-03,STOCK,774.0110690151569,-0.010527676736734382,0.007958922958444026,0.013644940359947677,774.718930326036,771.3692366712881,766.5858503151555,-0.010583484756905293,0.014388704216475442,-8.886670125289697
2023-03-04,STOCK,770.3715993603707,-0.004702089931888143,-0.015180264585832437,0.0032194094550443975,775.5429912069372,771.6240586754662,767.945856540033,-0.004713179533276879,0.011827793609337953,1.2741100208905891
2023-03-05,STOCK,752.7598822913744,-0.02286132703181043,-0.02745592094803273,-0.037694550624516765,765.714183555634,769.4576545259706,768.6369596374773,-0.02312669948012047,0.015831462545779027,-10.832020747478282
2023-03-06,STOCK,734.2298766617099,-0.024616090822029202,-0.046914661351312614,-0.051396154326402765,752.4537861044851,762.7237465147791,766.6324872592733,-0.024924132481612737,0.017541880640054807,-33.66954005595687
2023-03-07,STOCK,745.5130801274897,0.01536739899100903,-0.009626977120281266,-0.03226821867981722,744.167613026858,755.3771014912203,764.2618360937832,0.015250516447883555,0.016280319241269593,-36.73322511779429
2023-03-08,STOCK,765.246098948652,0.026469044403335973,0.042243203760601755,0.01658725039818809,748.3296852459506,753.6241074779193,762.4966720746037,0.02612480057141653,0.02273441034296319,-8.764970066504816
2023-03-09,STOCK,763.3810200677115,-0.00243722755790976,0.023967305760974833,0.039703019902352255,758.0467330479511,752.2259916193875,761.9250251474269,-0.0024402024316065862,0.022696229823953057,-6.990579292659277
2023-03-10,STOCK,778.0789020798564,0.019253664455583852,0.016769511336072185,0.04368242867958494,768.9020070320734,757.2897955770839,763.3737250515272,0.019070657957840353,0.020536926728291334,25.319019788482024
2023-03-11,STOCK,782.9435947910671,0.006252184319876841,0.025626226234469973,0.023126541731776307,774.8011723128784,767.0325392029554,764.8781428588672,0.006232720500952027,0.011160847265574373,48.713718129357176
2023-03-12,STOCK,772.1341165213037,-0.013806203079863022,-0.007640337686399157,0.011466222271043325,777.7188711307423,772.3567464817181,763.8669239864691,-0.013902395092102005,0.016109574606103648,26.621036393813938
2023-03-13,STOCK,776.9579054112461,0.006247345877779642,-0.007645109327982014,-0.0014407236407694146,777.3452055745389,774.6991077742371,764.1616076260782,0.006227912110167821,0.012190319796455795,11.71180646259404
2023-03-14,STOCK,800.4282560033722,0.030208007961130434,0.03664407371292189,0.022331955109704982,783.1734259786407,782.1085549613691,767.1672732903783,0.029760731329319334,0.01636418392272418,37.04723593566075
2023-03-15,STOCK,799.055482801215,-0.0017150484029782032,0.028441151362341266,0.034866178949843896,792.1472147386112,786.3038711056408,771.7968333413623,-0.0017165207821987494,0.015953211335192015,20.976580721358573
2023-03-16,STOCK,823.6315293456846,0.030756370581820347,0.028988573514594496,0.06007226853523551,807.7050893834239,794.4414580165643,780.7369986097599,0.030292873116279928,0.01952581234851459,40.68793455461753
2023-03-17,STOCK,780.8072767720502,-0.05199443081987798,-0.022837220220544463,-0.024513101685454952,801.1647629729832,796.1760900667136,784.2664182742159,-0.05339490208179498,0.03417292054189448,8.673160250746491
2023-03-18,STOCK,792.9549455134852,0.01555783239066999,-0.037245519069151856,-0.007634685474334546,799.13125054374,799.3754980871614,787.0373029306992,0.015438050087504429,0.03468639475623741,15.997040102239112
2023-03-19,STOCK,793.5426963505744,0.0007412159296245058,0.01631058003349306,-0.03653191011156853,789.1016395453698,797.9983861566019,790.0534705589855,0.0007409413647643248,0.031605277109453836,-6.885559652797838
2023-03-20,STOCK,788.022938444026,-0.00695584236605451,-0.00621978221759556,0.009241283843826498,791.5068601026952,795.7918772851641,791.0478741954024,-0.0069801470093180384,0.03169234473367276,-11.032544357189067
2023-03-21,STOCK,788.6813823737915,0.0008355644203272838,-0.006126090000121653,-0.005389414825991534,790.0823390561305,788.8018478907854,791.6216529536748,0.0008352155307100873,0.026283480860247142,-34.950146971893105
2023-03-22,STOCK,757.1875949229905,-0.03993220602724301,-0.03913000753749729,-0.04581366773933837,777.9639719136027,784.0779115209735,790.1270007938435,-0.04075137829201747,0.020977765167133563,-23.619681849059702
2023-03-23,STOCK,753.1147439666361,-0.0053789192845514755,-0.04509633319871975,-0.0442984496699006,766.3279070878061,776.1098712116037,787.7426846493825,-0.0053934377567506075,0.017380140617507985,-39.84020154684913
2023-03-24,STOCK,757.7547996862994,0.006161153737642033,0.0007490941044361321,-0.039213024902919,756.0190461919752,768.9522918787486,783.4753390176753,0.00614225143023539,0.018377928434773285,-35.78789666427497
2023-03-25,STOCK,779.7066279664141,0.028969566790210344,0.03530920648255975,0.029740361826336992,763.5253905397832,767.2890297832263,781.5404535341952,0.028557880894830134,0.025105921807841,-8.316310477611864
2023-03-26,STOCK,770.8951149077932,-0.011301062146416019,0.017341117769143377,0.023609112799343634,769.4521808535022,763.7317762900266,776.2668120904061,-0.011365404365472287,0.02533848954670593,-17.78626746599832
2023-03-27,STOCK,757.7719285266616,-0.017023309821727506,-0.02813199048591053,2.26047269766827e-05,769.4578904669562,763.8486430107608,773.9632772658672,-0.017169872057864133,0.018070880515035203,0.584333603671098
2023-03-28,STOCK,749.4557778846504,-0.010974477054303544,-0.02781096495300417,-0.03879773365613448,759.374273773035,763.1168497943638,769.6133605029837,-0.011035140871690885,0.01867007723357076,-3.6589660819856817
2023-03-29,STOCK,762.5402972981831,0.017458694428194255,0.006292617332490424,-0.010837813663677753,756.5893345698317,764.0739493167405,766.5131205977447,0.017308042354041042,0.020328216038438967,4.78549761188367
2023-03-30,STOCK,766.8033486401388,0.005590591549142321,0.023146890406865905,0.011918388334913654,759.5998079409907,761.4932934514853,764.3911616173558,0.005575022193194279,0.014323991335956455,-12.90327932627531
2023-03-31,STOCK,757.9634565459071,-0.01152823877192044,-0.006002096897032905,0.011351808755507564,762.4357008280763,758.9069617791082,761.3193690345674,-0.011595204075341314,0.014356521089900546,-12.931658361886093
2023-04-01,STOCK,765.0188872832273,0.009308404879401877,-0.002327143406554044,0.0032504380343258976,763.2618974897578,760.3563535304213,762.102498270591,0.009265348662267137,0.012792578466969915,7.246958756565732
2023-04-02,STOCK,765.7395307796515,0.0009419943852411183,0.010259167729774976,-0.0013873411773355215,762.907291536262,763.6131041094216,763.3649769518927,0.0009415509869610261,0.01071711506999675,16.283752895001157
2023-04-03,STOCK,779.9384244685994,0.01854271996966239,0.01950218149300209,0.02899212057377243,770.2322808438261,767.0927295435048,765.5833394301227,0.01837289981065826,0.01104580251158286,17.398127170416274
2023-04-04,STOCK,768.2951058119523,-0.014928510112295124,0.0033373946747907723,0.004282532867077027,771.3243536867344,767.3910809778675,764.4421872146766,-0.015041061877547612,0.014001995277471826,1.4917571718135605
2023-04-05,STOCK,762.5138473449019,-0.007524788877758981,-0.022340965103199606,-0.004212507393297704,770.2491258751512,768.3011591376664,763.6040604583873,-0.00755324293195514,0.013232690991426327,4.55039079899484
2023-04-06,STOCK,755.8012960401236,-0.008803186103638172,-0.0162617328645156,-0.03094747953329946,762.2034163989925,766.4576408890457,763.4069972097335,-0.00884216306264296,0.012947298704191408,-9.217591243103698
2023-04-07,STOCK,733.2657642277271,-0.029816741424587456,-0.03835744520446105,-0.04559360240516619,750.5269692042508,759.9628875786609,761.7879958440412,-0.030270298962642883,0.01760510230946541,-32.47376655192443
2023-04-08,STOCK,736.8840938256018,0.004934540482311345,-0.0250293328598864,-0.0336121810883091,741.9837180311507,751.3520214500613,759.222375496783,0.004922405541291752,0.01281695368367964,-43.05433064299757
2023-04-09,STOCK,740.0011333333537,0.004230026857506841,0.009185440578587833,-0.020905180752602393,736.7169971288941,745.6932269543415,756.5421539661046,0.004221105443597217,0.014247728986424651,-28.293972478598675
2023-04-10,STOCK,739.3371095761413,-0.0008973280273520956,0.0033289031084990928,0.008279870197960948,738.7407789116988,741.0578794005894,754.679519269128,-0.0008977308671500595,0.014549726498344817,-23.17673776876063
2023-04-11,STOCK,735.140946073536,-0.0056755753880809445,-0.0065678105625660566,-0.0023655657201338,738.1597296610104,736.925809407272,751.6917251481589,-0.0056917426675031635,0.014473272190703513,-20.660349966587546
2023-04-12,STOCK,713.9085189085336,-0.02888211747476055,-0.034393770227746145,-0.035260235761106595,729.4621915194037,733.0543603434332,746.5086239610471,-0.02930741484100796,0.014062588551562382,-19.357245319193567
2023-04-13,STOCK,707.2200929507082,-0.009368743726508533,-0.03798027204436916,-0.04344028753520246,718.7565193109259,727.1215601684546,739.236790809258,-0.009412906455307457,0.012853899018914466,-29.66400087489353
2023-04-14,STOCK,701.6871381735999,-0.007823525988951197,-0.017118973105431534,-0.04550665838791379,707.6052500109472,719.4587611365039,732.5759940454227,-0.00785429033053564,0.010921711338964038,-38.313995159753745
2023-04-15,STOCK,689.8278592943801,-0.016901092002467033,-0.02459239185889528,-0.033730735768455866,699.5783634728961,709.5569110801516,725.3073952403705,-0.01704554538443226,0.00963503909988216,-49.50925028176118
2023-04-16,STOCK,686.91899423561,-0.004216798465845661,-0.02104662196948559,-0.028705489164478903,692.8113305678634,699.9125207125663,718.4191650599192,-0.00422571423332041,0.009962580971342287,-48.2219518379261
2023-04-17,STOCK,691.8003414605041,0.007106146817684067,0.002859383162839624,-0.014090035537532963,689.5157316634981,695.4908852229604,714.2726227831969,0.007081017136290946,0.008816556433783446,-22.108177448029437
2023-04-18,STOCK,717.6780772365321,0.03740636456090174,0.044778326497071586,0.04037270685274974,698.7991376442154,697.5824820801253,712.3520211242899,0.03672371802421104,0.020771216432470242,10.45798428582384
2023-04-19,STOCK,719.4684420112065,0.002494662762402289,0.039994343588050985,0.04738469608314877,709.6489535694142,701.1387428476467,710.2987519920752,0.002491556256636329,0.019925718034167345,17.78130383760663
2023-04-20,STOCK,722.4611682539884,0.004159635180684074,0.006664674830076933,0.04432034064735246,719.8692291672423,707.6654046395681,708.6111578598599,0.004151007814455099,0.015912107532418764,32.63330895960826
2023-04-21,STOCK,720.6652572851588,-0.0024858235262248396,0.001663471535466643,0.004162284098364832,720.8649558501179,714.4146572494781,707.1635889810221,-0.002488918315322941,0.015559598661438788,33.746263049548816
2023-04-22,STOCK,692.8401643815434,-0.038610287678410016,-0.0410001328431695,-0.03701104325747251,711.9888633068969,714.6226218336858,705.0567535283232,-0.03937542430598118,0.027056597038417018,1.039822921039331
2023-04-23,STOCK,691.780737475995,-0.0015291072313829979,-0.04008035563969814,-0.04246654647493431,701.7620530475657,709.4431538815784,703.5128179808519,-0.00153027750898449,0.01811254052066471,-25.89733976053708
2023-04-24,STOCK,691.9222932004997,0.000204625131687175,-0.0013247949934644954,-0.03988393195606188,692.1810650193461,703.9339241194369,702.5363334835417,0.0002046041988208458,0.017828519292924425,-27.54614881070688
